ID,PREDICTED
3000,147620.35500875133
3001,147292.07620197834
3002,145944.6115110429
3003,145392.34338195345
3004,147608.23678148785
3005,148238.45374180804
3006,147261.66812480535
3007,146699.95086071204
3008,146489.64952219508
3009,145259.28573856174
3010,143393.01902337756
3011,143485.33393808574
3012,143127.5451404109
3013,142755.00241249253
3014,143556.27445629926
3015,143596.16844035604
3016,143296.3881583298
3017,144363.62443633642
3018,144234.62870491564
3019,144607.4167820426
3020,143797.59708888383
3021,143237.9665269859
3022,144353.76312514045
3023,144963.85659914202
3024,145596.29618319185
8871,10389.53576698066
8872,10718.987638594912
8873,10713.579567338085
8874,10852.098614665641
8875,10779.190974771056
8876,10534.253944533271
8877,10263.529436665141
8878,10276.343784084454
8879,10950.259115831617
8880,10920.969857151076
8881,11042.379884336775
8882,10824.418764135633
8883,11058.508538462756
8884,10789.061256521542
8885,10892.665773367054
8886,11424.40314088227
8887,11210.51628679557
8888,11226.833617847988
8889,11125.126521592267
8890,10830.457108602823
8891,11324.885826258313
8892,11332.083878005913
8893,11836.408864788737
8894,11819.331572579638
8895,11604.703647653547
8896,11362.826118396086
8897,11596.429959687688
8898,11591.696488709593
8899,11687.395614528257
8900,12083.922438730278
10830,12159.765505233761
10831,12230.793878355573
10832,12818.462301298146
10833,13495.182919760135
10834,13598.88065150992
10835,13733.312100429317
10836,13974.014970216445
10837,13843.797308429466
10838,13485.286458261184
10839,13140.995183139714
10840,13279.614637260667
10841,13503.971660292857
10842,13312.988146316191
10843,13497.967253886012
10844,13624.774541582252
10845,13547.19119590622
10846,13752.5311531592
10847,13982.31391916167
10848,13971.85426280032
10849,14078.79935598241
10850,14213.295517514965
10851,14227.693572163802
10852,14451.959215495284
10853,14768.72543278391
10854,14912.275969467177
10855,15055.463713992298
10856,15204.446898246406
10857,15146.935254016806
10858,14970.293896832934
10859,15499.472666489139
12789,79863.93650302719
12790,81410.47419246938
12791,83498.81450734344
12792,84972.57380346407
12793,84019.6727931371
12794,83201.26447083018
12795,83732.7668026877
12796,84589.8491554345
12797,86848.28719915658
12798,86807.55161302524
12799,86808.24920550305
12800,86031.17760961465
12801,85920.63990369081
12802,85419.62533768016
12803,86838.80140050294
12804,90079.83925858368
12805,90991.79278082878
12806,89827.09532655042
12807,87867.0908004317
12808,86982.45796200275
12809,86716.74930258699
12810,88160.57229415877
12811,91093.11494482971
12812,91962.69504416871
12813,92710.9551134513
12814,91847.4210788782
12815,90049.3287291231
12816,90776.12789508168
12817,91273.62845355144
12818,93677.99289169
14748,43400.753240922255
14749,43594.39441140524
14750,43048.87214887705
14751,42549.24787074051
14752,42346.67637645522
14753,41312.12115531896
14754,42104.31499762974
14755,43317.09458667459
14756,43519.29140925833
14757,42985.8171840034
14758,42499.12580496937
14759,42302.46449250722
14760,41279.89288601183
14761,42091.87867582684
14762,43316.97766689166
14763,43535.97487725173
14764,43018.31270888209
14765,42546.94954360271
14766,42357.103773759845
14767,41340.395542464685
14768,42154.74683320762
14769,43381.31938449447
14770,43601.33288905615
14771,43086.68659279587
14772,42613.91492126219
14773,42425.77917030088
14774,41412.34227025432
14775,42228.88447606756
14776,43456.43976658882
14777,43677.21865573547
4953,272208.20803497185
4954,293134.06816798483
4955,295527.6508796886
4956,300767.4712436433
4957,293678.295680552
4958,283568.99612305115
4959,278972.18597792025
4960,285793.91040626145
4961,304075.80601637776
4962,299749.3803028335
4963,306505.5101780449
4964,301100.4472379369
4965,299255.2546536996
4966,295502.0647483856
4967,292777.8959095434
4968,308412.7709009562
4969,309255.3565818705
4970,310412.0490207831
4971,306655.4088413551
4972,308299.1278869059
4973,299331.3961214129
4974,300885.0367985789
4975,311947.460672062
4976,314673.30479665275
4977,317761.6395172613
4978,308039.0212696997
4979,303241.98013642995
4980,303242.68053171434
4981,307141.3893024216
4982,320632.0820269971
6912,388159.61486864625
6913,402179.521611461
6914,404143.1423543673
6915,409027.5202939502
6916,403785.2459237048
6917,397463.8761443996
6918,394738.78273167135
6919,398938.63009871857
6920,416833.5676756541
6921,418652.2897308075
6922,423908.0673538987
6923,418175.4485757012
6924,412689.2748838887
6925,409117.6768725733
6926,414233.07713725115
6927,430071.26600866904
6928,431466.49213293125
6929,430203.19554007857
6930,425211.63047407166
6931,418973.2844139233
6932,416260.14944797393
6933,420951.6224101855
6934,439439.3203326582
6935,439478.82537283713
6936,439756.29096464475
6937,434284.43483634584
6938,427234.17806180497
6939,424415.33175107813
6940,427825.60394241876
6941,444296.95762161026
17601,101915.94081802481
17602,101940.8594855532
17603,101457.81801889748
17604,101684.9073609114
17605,102494.55888082949
17606,102884.61665959515
17607,102404.58421081866
17608,100672.82517108672
17609,101068.96044687493
17610,101452.92334906377
17611,101499.19686614187
17612,102158.00663601687
17613,102182.24377380408
17614,101214.75775117942
17615,100954.64238174404
17616,101688.18325633033
17617,101375.15858081053
17618,101748.12613091445
17619,100452.24966484943
17620,101300.91315396564
17621,101411.7246325189
17622,101268.69890525019
17623,101362.4707766353
17624,101910.91115012125
17625,101267.27995259715
17626,101520.53243574218
17627,101923.34281633027
17628,101410.03392886708
17629,101116.66212245292
17630,101665.58688840544
19560,415147.32397068536
19561,415681.4985728172
19562,415389.93080126296
19563,416910.8049626526
19564,418095.33896452363
19565,418454.364462491
19566,418156.22389150644
19567,412343.4720373502
19568,414048.8095733562
19569,415314.2264606911
19570,414229.5131842418
19571,416480.29565857066
19572,415889.17378667893
19573,413486.8143013725
19574,411828.5754142639
19575,414903.3233741913
19576,414277.6065005914
19577,413130.0937595139
19578,411147.7722085548
19579,412480.7972042949
19580,412735.6242820376
19581,412920.7098478335
19582,412534.2290652228
19583,412803.77967667615
19584,412479.0605063705
19585,412853.2063610641
19586,414716.80918018066
19587,413858.86169618904
19588,413399.66454065166
19589,413907.63726989337
21519,228973.88113680252
21520,227456.54892872326
21521,226681.25001549924
21522,227753.65021263805
21523,227198.04437995917
21524,227371.36801448883
21525,227613.1856117001
21526,228303.2490771245
21527,226095.89691312314
21528,226093.69610910432
21529,226922.0558481744
21530,227530.94424601024
21531,226720.78680128802
21532,226905.38117263408
21533,227219.37752137292
21534,225884.89281654236
21535,225266.64955054712
21536,227111.9897809854
21537,226996.26841691905
21538,226736.81000679202
21539,226505.80705814902
21540,225616.21254991484
21541,225643.6935478533
21542,224710.60058985904
21543,224381.4740345446
21544,223424.65320425504
21545,223013.21235690647
21546,224156.41830313278
21547,224101.30935388734
21548,223134.1548987546
1930,36376.45618473757
1931,36123.22516539625
1932,36080.88011940176
1933,35877.308305032966
1934,36315.87016929524
1935,36970.30842496697
1936,36410.58746463272
1937,36327.33754938551
1938,36074.1693542403
1939,36034.802932347586
1940,35830.009075728434
1941,36269.06287427295
1942,36923.495728164125
1943,36365.61055227424
1944,36288.61877150406
1945,36041.48133844341
1946,36005.36372305156
1947,35806.78885633551
1948,36244.77770217846
1949,36904.131549076206
1950,36346.08607925764
1951,36267.09691263332
1952,36018.67322630009
1953,35971.618769084336
1954,35760.622202004844
1955,36194.982892273605
1956,36843.76035937398
1957,36272.56179097375
1958,36179.35423495748
1959,35923.95268569894
3888,159118.77795562136
3889,156947.469982
3890,156901.53466484396
3891,154596.1943663797
3892,154715.68233846518
3893,158267.08471625345
3894,160447.30054312508
3895,159050.2039548323
3896,156885.05015918848
3897,156845.89287646368
3898,154544.05712723976
3899,154670.83129754887
3900,158215.73552816393
3901,160388.91588514915
3902,158981.60731673453
3903,156834.06465807685
3904,156785.71746014032
3905,154456.06742374727
3906,154544.9337684035
3907,158053.9795824337
3908,160180.97553879058
3909,158754.98898067613
3910,156600.07095635743
3911,156521.08407412743
3912,154179.41585470087
3913,154248.27159085768
3914,157740.49866996155
3915,159860.49503492442
3916,158400.56286588742
3917,156237.05289016696
9765,12572.67908751823
9766,12847.857755975561
9767,12557.603754100788
9768,12783.692494886902
9769,12800.606860909318
9770,12445.608468662951
9771,12621.6569795409
9772,12561.63088142274
9773,12832.534612242089
9774,12544.853480087857
9775,12770.15888350325
9776,12784.144003216563
9777,12424.913923650907
9778,12597.222858743038
9779,12536.890957326985
9780,12808.239484035992
9781,12518.178508654946
9782,12741.148981524091
9783,12754.549165627584
9784,12396.255290329438
9785,12567.738209653086
9786,12504.828063383899
9787,12772.918556035911
9788,12477.720246270248
9789,12693.139039978445
9790,12697.900873605564
9791,12335.515533642827
9792,12502.376668830582
9793,12434.494240411777
9794,12697.816311685998
11724,18226.813568966623
11725,18112.90425711281
11726,17980.5428353983
11727,18108.821683992275
11728,18222.377950741906
11729,18235.563476753923
11730,18158.28985735668
11731,18181.237827317644
11732,18205.397798796243
11733,18019.5936010684
11734,18210.533642919003
11735,18071.395871772416
11736,17859.108908954466
11737,17782.599468521414
11738,17839.469567332057
11739,18170.02356997227
11740,18184.767167831575
11741,18006.858764171764
11742,17997.552479299873
11743,18192.06002728136
11744,18137.24622422459
11745,17962.886147411882
11746,18058.962387999454
11747,18188.190476806838
11748,17847.122180487735
11749,18154.14931971671
11750,18006.3071941878
11751,18040.284751522424
11752,17928.716203928932
11753,17963.319507185515
13683,121653.47721069095
13684,122545.27515131212
13685,123111.75791772171
13686,123086.79683389442
13687,123088.7651357021
13688,123894.03201104036
13689,123606.1452071752
13690,122658.11904201194
13691,122653.86287728461
13692,122843.74498344614
13693,122874.36941868348
13694,122670.2171781064
13695,121805.29663536779
13696,120734.16515435977
13697,121019.96013842721
13698,122091.67310164381
13699,122593.7165942019
13700,121633.87540347881
13701,121159.34575428856
13702,122347.1935691113
13703,122375.90193787552
13704,121609.76222505319
13705,122532.11241551628
13706,122717.31102604192
13707,122359.58176210732
13708,121887.23864452331
13709,122120.60992051112
13710,121861.38474414693
13711,121232.78849999572
13712,121470.57057705443
15642,46290.80095877941
15643,46229.973794026206
15644,47076.94988947278
15645,47817.839192403386
15646,47783.93430825186
15647,47746.11377125799
15648,46499.53287785081
15649,45805.24104705003
15650,45975.99450034432
15651,46692.80381741795
15652,46795.64984865012
15653,46046.838437130355
15654,45765.5271691971
15655,45028.23237434619
15656,44856.35803384671
15657,45885.89971630207
15658,46062.01135166445
15659,46120.53464771932
15660,46331.803308446164
15661,46134.69824300129
15662,44879.27986031085
15663,43993.62367703808
15664,43894.64988998309
15665,43820.7741023814
15666,44001.27604682228
15667,44355.06018355291
15668,44506.10624619636
15669,44083.56431639418
15670,42386.14184582082
15671,43261.102278719314
5847,289329.7984251067
5848,290604.70333708107
5849,289498.58202566335
5850,291400.2320273437
5851,294114.09710016265
5852,293955.2880715857
5853,291151.018214435
5854,284701.86644983164
5855,287875.5898622705
5856,288874.9658502784
5857,287704.2892888488
5858,289757.89061980566
5859,289521.8672734963
5860,286995.0582926291
5861,286170.95474932494
5862,289843.6799582944
5863,288968.03179823246
5864,287992.8606762197
5865,285696.3997318765
5866,286958.2066487014
5867,286632.80460930034
5868,286002.9213406624
5869,286014.41093206534
5870,288440.3398076334
5871,283860.45407851716
5872,283252.73883564724
5873,286360.4079981721
5874,287081.7957603248
5875,286802.11588741676
5876,285816.0005024102
7806,422263.67940990714
7807,428093.04069548333
7808,421002.76150022674
7809,423860.4381614028
7810,428656.30928354926
7811,430518.4642750773
7812,424650.3671395061
7813,421983.3257105318
7814,427928.48195817706
7815,420875.1519525833
7816,423728.55327819166
7817,428470.6994691434
7818,430281.37173478585
7819,424339.3955475939
7820,421621.6341837241
7821,427612.6481077652
7822,420574.9639214514
7823,423441.3291805874
7824,428200.81076107244
7825,430061.514108927
7826,424084.3620908003
7827,421386.8697010339
7828,427511.09237786813
7829,420457.6393911354
7830,423259.19444662734
7831,427928.8792928797
7832,429701.938781336
7833,423590.90039993793
7834,420748.3077805747
7835,426878.402153627
